from	to	num_distinct_user
EVN.B-DUONG	TB tien dien ky *KY# ; thang 6/2018, ma KH:PB04060033464 DNTT:436.0kWh, tong tien:1 029 585.0D. Quy KH vui long thanh toan trong 5 ngay (LH: 19001006)	48010
EVN.B-DUONG	TB tien dien ky *KY# ; thang 6/2018, ma KH:PB04060033125 DNTT:702.0kWh, tong tien:1 819 897.0D. Quy KH vui long thanh toan trong 5 ngay (LH: 19001006)	48010
PC_LangSon	TB:Tien dien thang 6/2018;ma KH PA11CL0026025,ngay ghi cong to 17, su dung:111 kwh,tien dien:195677 VND; Lien he 19006769 Tran trong!	37007
PC_LangSon	TB:Tien dien thang 6/2018;ma KH PA11CL0006396,ngay ghi cong to 17, su dung:3 kwh,tien dien:5112 VND; Lien he 19006769 Tran trong!	37007
PC_LangSon	TB:Tien dien thang 6/2018;ma KH PA11CL0006057,ngay ghi cong to 19, su dung:109 kwh,tien dien:191589 VND; Lien he 19006769 Tran trong!	37007
PC_LangSon	Tinh den 24h ngay 20/06/2018,Quy KH co ma PA11CG0011190 chua thanh toan tien dien 269254d.De nghi thanh toan truoc ngay 23/06/2018. LH 19006769. Tran trong!	37007
PC_LangSon	TB:Tien dien thang 6/2018;ma KH PA11CL0020539,ngay ghi cong to 17, su dung:11 kwh,tien dien:19021 VND; Lien he 19006769 Tran trong!	37007
PC_LangSon	TB:Tien dien thang 6/2018;ma KH PA11CL0015077,ngay ghi cong to 17, su dung:66 kwh,tien dien:113355 VND; Lien he 19006769 Tran trong!	37007
PC_LangSon	TB: Tien dien thang 6/2018, ma KH: PA11TX0003603, ngay ghi cong to 18, su dung 157 kWh, Tien dien: 289692 VND; LH 19006769 Tran trong!	37007
PC_LangSon	Tinh den 24h ngay 20/06/2018,Quy KH co ma PA11CG0021082 chua thanh toan tien dien 183414d.De nghi thanh toan truoc ngay 23/06/2018. LH 19006769. Tran trong!	37007
PC_LangSon	Tinh den 24h ngay 24/06/2018,Quy KH co ma PA11CG0021082 chua thanh toan tien dien 183414d.De nghi thanh toan truoc ngay 27/06/2018. LH 19006769. Tran trong!	37007
PC_LangSon	TB:Tien dien thang 6/2018;ma KH PA11CL0023678,ngay ghi cong to 16, su dung:51 kwh,tien dien:86955 VND; Lien he 19006769 Tran trong!	37007
BIDV	TK62110000742405 tai BIDV -1,513,874VND vao 09:45 06/06/2018. So du:12,361,286VND. ND: PE13000170872_TT tien dien T618 NGUYEN THI MAN-PE13000170872-HD:387831567	15316
BIDV	TK44010000046047 tai BIDV -344,874VND vao 12:50 14/06/2018. So du:602,919VND. ND: PA03BY0019525_TT tien dien 062018 Le Quy Trong PA03BY0019525 CSD0 CSC184 DNTT1	15316
BIDV	TK16910000674741 tai BIDV -90,475VND vao 19:48 09/06/2018. So du:3,692,306VND. ND: Pe04000216170_NGUYEN QUOC DUNG_TT tien dien T518 NGUYEN QUOC DUNG_PE040002161	15316
BIDV	TK33010000239003 tai BIDV -534,589VND vao 12:39 12/06/2018. So du:13,121,920VND. ND: PA14HA0009548_TT tien dien 062018 Nong Quoc Tien PA14HA0009548 CSD4978 CSC5	15316
BIDV	TK44010000526859 tai BIDV -226,334VND vao 14:54 14/06/2018. So du:397,904VND. ND: PA03BY0031792_TT tien dien 062018 Nguyen Van Duyen PA03BY0031792 CSD12237 CSC1	15316
BIDV	TK41310000073436 tai BIDV -169,675VND vao 15:34 12/06/2018. So du:4,514,187VND. ND: PA15ML0013480_TT tien dien 062018 Leo Van Quang PA15ML0013480 CSD29071 CSC29	15316
BIDV	TK44110000009302 tai BIDV -177,283VND vao 14:01 14/06/2018. So du:50,559,429VND. ND: PA03CPCP41980_TT tien dien 062018 Nguyen Van Quynh PA03CPCP41980 CSD1202 CS	15316
BIDV	TK12410002328700 tai BIDV +25,000,000VND vao 09:42 11/06/2018. So du:25,101,507VND. ND: CK32310000164334 TAM UNG TIEN DIEN XUONG HD3 T5.18......................	15316
BIDV	TK44310000028125 tai BIDV -207,940VND vao 11:10 14/06/2018. So du:856,758VND. ND: PA03YHYH04215_TT tien dien 062018 Le Thi Loan PA03YHYH04215 CSD2163 CSC2280 DN	15316
BIDV	TK44310000028125 tai BIDV -526,867VND vao 11:57 14/06/2018. So du:329,891VND. ND: PA03YHYH08033_TT tien dien 062018 Dinh Thi Bich Ngoc PA03YHYH08033 CSD3988 CSC	15316
EVN.TP-CTHO	DL Ninh Kieu thong bao tien dien thang 6/2018- Ho Thi Bich Chi,68B/6A KV6, Duong 3/2, P.Hung Loi, Dien tieu thu: 481 kWh, Tong tien: 1	8585
EVN.TP-CTHO	DL Ninh Kieu thong bao tien dien thang 6/2018- Lam Ngoc Quang,11/24B Truong Dinh,Phuong An Cu, Dien tieu thu: 124 kWh, Tong tien: 222 246, MKH: PB11010088121	8585
EVN.TP-CTHO	DL Ninh Kieu thong bao tien dien thang 6/2018- Nguyen Thi Hai,So 77, Thua 781 (cot) duong 2, TDC Thoi Nhut 2, An Khanh, Dien tieu thu:	8585
EVN.TP-CTHO	DL Ninh Kieu thong bao tien dien thang 6/2018- Dang Van Nam,27B2 TTTM Cai Khe, P. Cai Khe, Dien tieu thu: 638 kWh, Tong tien: 1 629 747, MKH: PB11010029295	8585
EVN.TP-CTHO	Tien Dien 6/2018 cua KH Nguyen Van Tich la 179 kWh, so tien: 334 655vnd. (MaKH: PB11050001862).  Dien luc Binh Thuy xin Thong bao.	8585
EVN.TP-CTHO	DL Ninh Kieu thong bao tien dien thang 6/2018- Chu Thi Tam,2/47/45C Mau Than, An Hoa, Dien tieu thu: 186 kWh, Tong tien: 348 962, MKH: PB11010093393	8585
EVN.TP-CTHO	Tien Dien 6/2018 cua KH Pham Thi Thu Thuy la 266 kWh, so tien: 547 459vnd. (MaKH: PB11050001568).  Dien luc Binh Thuy xin Thong bao.	8585
EVN.TP-CTHO	Tien Dien 6/2018 cua KH Tran Van Bao la 171 kWh, so tien: 318 305vnd. (MaKH: PB11050030806).  Dien luc Binh Thuy xin Thong bao.	8585
EVN.TP-CTHO	Tien Dien 6/2018 cua KH Nguyen Van Thi la 104 kWh, so tien: 181 370vnd. (MaKH: PB11050034195).  Dien luc Binh Thuy xin Thong bao.	8585
EVN.TP-CTHO	Tien Dien 6/2018 cua KH Nguyen Van Thiet la 122 kWh, so tien: 218 159vnd. (MaKH: PB11050013221).  Dien luc Binh Thuy xin Thong bao.	8585
EVN.DONGNAI	KH PK02000125695 vui long thanh toan tien dien T6: 17,241d truoc 21/06/2018. Sau thoi gian tren, DL tam ngung cap dien. KH da thanh toan vui long bo qua tin nay	9459
EVN.DONGNAI	KH PK02000125707 vui long thanh toan tien dien T6: 1,407,713d truoc 21/06/2018. Sau thoi gian tren, DL tam ngung cap dien. KH da thanh	9459
EVN.DONGNAI	KH PK11000000676 vui long thanh toan tien dien T6: 1,418,799d truoc 28/06/2018. Sau thoi gian tren, DL tam ngung cap dien. KH da thanh	9459
EVN.DONGNAI	KH PK02000126862 vui long thanh toan tien dien T6: 1,350,463d truoc 21/06/2018. Sau thoi gian tren, DL tam ngung cap dien. KH da thanh	9459
EVN.DONGNAI	KH PK02000124522 vui long thanh toan tien dien T6: 470,239d truoc 21/06/2018. Sau thoi gian tren, DL tam ngung cap dien. KH da thanh t	9459
EVN.DONGNAI	KH PK11000018261 vui long thanh toan tien dien T6: 265,166d truoc 27/06/2018. Sau thoi gian tren, DL tam ngung cap dien. KH da thanh t	9459
EVN.DONGNAI	KH PK11000100452 vui long thanh toan tien dien T6: 562,903d truoc 23/06/2018. Sau thoi gian tren, DL tam ngung cap dien. KH da thanh t	9459
EVN.DONGNAI	KH PK11000092786 vui long thanh toan tien dien T6: 444,499d truoc 27/06/2018. Sau thoi gian tren, DL tam ngung cap dien. KH da thanh t	9459
EVN.DONGNAI	KH PK11000007353 vui long thanh toan tien dien T6: 252,903d truoc 26/06/2018. Sau thoi gian tren, DL tam ngung cap dien. KH da thanh t	9459
EVN.DONGNAI	KH PK11000105269 vui long thanh toan tien dien T6: 324,436d truoc 27/06/2018. Sau thoi gian tren, DL tam ngung cap dien. KH da thanh t	9459
PC_CaoBang	Tinh den 24h ngay 18/06/2018,Quy KH co ma PA14BM0002369 chua thanh toan so tien dien 175239d.Xin vui long thanh toan truoc ngay 21/06/2018. LH:19006769.	8211
PC_CaoBang	Tinh den 24h ngay 22/06/2018,Quy KH co ma PA14TKTK00948 chua thanh toan so tien dien 34584d.Xin vui long thanh toan truoc ngay 26/06/2018. LH:19006769.	8211
PC_CaoBang	Tinh den 24h ngay 22/06/2018,Quy KH co ma PA14TKTK00042 chua thanh toan so tien dien 271297d.Xin vui long thanh toan truoc ngay 26/06/2018. LH:19006769.	8211
PC_CaoBang	Tinh den 24h ngay 19/06/2018,Quy KH co ma  PA14TXTX03681 chua thanh toan so tien dien 669493d.Xin vui long thanh toan truoc ngay 22/06/2018.. LH:19006769	8211
PC_CaoBang	Tinh den 24h ngay 22/06/2018,Quy KH co ma PA14TK0016783 chua thanh toan so tien dien 39190d.Xin vui long thanh toan truoc ngay 26/06/2018. LH:19006769.	8211
PC_CaoBang	Tinh den 24h ngay 25/06/2018,Quy KH co ma PA14PH0003602 chua thanh toan so tien dien 80083d.Xin vui long thanh toan truoc ngay 28/06/2018. LH:19006769.	8211
PC_CaoBang	Tinh den 24h ngay 21/06/2018,Quy KH co ma PA14TA0001167 chua thanh toan so tien dien 382723d.Xin vui long thanh toan truoc ngay 26/06/2018. LH:19006769.	8211
PC_CaoBang	Tinh den 24h ngay 24/06/2018,Quy KH co ma PA14HQ0005132 chua thanh toan so tien dien 61340d.Xin vui long thanh toan truoc ngay 27/06/2018. LH:19006769.	8211
PC_CaoBang	Tinh den 24h ngay 18/06/2018,Quy KH co ma PA14BMBL30015 chua thanh toan so tien dien 277429d.Xin vui long thanh toan truoc ngay 21/06/2018. LH:19006769.	8211
PC_CaoBang	Tinh den 24h ngay 24/06/2018,Quy KH co ma PA14BL0000067 chua thanh toan so tien dien 193633d.Xin vui long thanh toan truoc ngay 27/06/2018. LH:19006769.	8211
CTYCPDIENGL	CtyCPDienGL kinh thong bao: khach hang CP13/03989 thang 06/2018 su dung 46 kWh, tien dien 78.379 d. Thanh toan truoc 15/07.	4809
CTYCPDIENGL	CtyCPDienGL kinh thong bao: khach hang CP58/00191 thang 06/2018 su dung 106 kWh, tien dien 185.458 d. Thanh toan truoc 15/07.	4809
CTYCPDIENGL	CtyCPDienGL kinh thong bao: khach hang CP16/00846 thang 06/2018 su dung 170 kWh, tien dien 316.261 d. Thanh toan truoc 15/07.	4809
CTYCPDIENGL	CtyCPDienGL kinh thong bao: khach hang CP49/02440 thang 06/2018 su dung 116 kWh, tien dien 205.896 d. Thanh toan truoc 15/07.	4809
CTYCPDIENGL	CtyCPDienGL kinh thong bao: khach hang CP13/04013 thang 06/2018 su dung 17 kWh, tien dien 28.966 d. Thanh toan truoc 15/07.	4809
CTYCPDIENGL	CtyCPDienGL kinh thong bao: khach hang CP13/04050 thang 06/2018 su dung 57 kWh, tien dien 97.515 d. Thanh toan truoc 15/07.	4809
CTYCPDIENGL	CtyCPDienGL kinh thong bao: khach hang CP15/00403 thang 06/2018 su dung 383 kWh, tien dien 873.725 d. Thanh toan truoc 15/07.	4809
CTYCPDIENGL	CtyCPDienGL kinh thong bao: khach hang CP30/03856 thang 06/2018 su dung 121 kWh, tien dien 216.115 d. Thanh toan truoc 15/07.	4809
CTYCPDIENGL	CtyCPDienGL kinh thong bao: khach hang CP91/00007 thang 06/2018 su dung 0 kWh, tien dien 0 d. Thanh toan truoc 15/07.	4809
CTYCPDIENGL	CtyCPDienGL kinh thong bao: khach hang CP16/00519 thang 06/2018 su dung 159 kWh, tien dien 293.779 d. Thanh toan truoc 15/07.	4809
PC_Q.Ninh	DLTP Ha Long TB: Quy KH ma PA03HL0026261 co so tien dien 844960d, de nghi thanh toan truoc ngay 27/06/2018. Neu KH da thanh toan, vui long bo qua tin nay.	178946
PC_Q.Ninh	DL TP H Long thong bao tien dien thang 6 nam 2018 cua Quy KH PA03HL0026261 su dung 373 kWh, tong tien 844960 dong, chi so cuoi ky 2390.	178946
PC_Q.Ninh	DL TP H Long thong bao tien dien thang 6 nam 2018 cua Quy KH PA03HLHL13259 su dung 151 kWh, tong tien 277429 dong, chi so cuoi ky 6259.	178946
PC_Q.Ninh	DL Quang Yen thong bao tien dien thang 6 nam 2018 cua Quy KH PA03YH0021650 su dung 1 kWh, tong tien 1704 dong, chi so cuoi ky 358.	178946
PC_Q.Ninh	DL TP H Long thong bao tien dien thang 6 nam 2018 cua Quy KH PA03HLHL25000 su dung 507 kWh, tong tien 1240533 dong, chi so cuoi ky 8401.	178946
PC_Q.Ninh	DLTP Ha Long TB: Quy KH ma PA03HLHL25000 co so tien dien 1240533d, de nghi thanh toan truoc ngay 27/06/2018. Neu KH da thanh toan, vui long bo qua tin nay.	178946
PC_Q.Ninh	DL Dong Trieu TB: Tien dien thang 6 nam 2018 cua Quy KH ma PA03DT0013317 su dung 39 kWh, so tien 66452 dong, chi so cuoi ky 363.	178946
PC_Q.Ninh	DLMong Cai TB:Quy KH ma PA03MCMC08588 co so tien dien 387871d.De nghi thanh toan truoc ngay 30/06/2018. Neu KH da thanh toan, vui long bo qua tin nhan nay.	178946
PC_Q.Ninh	DLTP Mong Cai TB: Tien dien thang 6 nam 2018 cua Quy KH ma PA03MCMC08588 su dung 204 kWh, tong tien 387871 dong, chi so cuoi ky 3978.	178946
PC_Q.Ninh	DLTP Mong Cai TB: Tien dien thang 6 nam 2018 cua Quy KH ma PA03MCMC09446 su dung 470 kWh, tong tien 1130602 dong, chi so cuoi ky 16852.	178946
EVNCPC	DIEN LUC thong bao den KH:Vo Thi Lai-PC06SS0523156.STKHE9,tien dien T6/2018:Chiso_cuoi:BT: 18897; CD: 7259; TD: 10345,Dien tieu thu:2737kWh, Tong tien:4849207d	548868
EVNCPC	PCDAKLAK thong bao KH PC12PP0805863 tien dien 6/2018: Chi so chot = 264, SL dien= 14kWh, so tien = 23855dong. So dt lien he 19001909. Tran trong!	548868
EVNCPC	PCDAKLAK thong bao KH PC12PP0806066 tien dien 6/2018: Chi so chot = 190, SL dien= 18kWh, so tien = 30670dong. So dt lien he 19001909. Tran trong!	548868
EVNCPC	PCDAKLAK thong bao KH PC12EE0515213 tien dien 6/2018: Chi so chot = 384, SL dien= 49kWh, so tien = 83491dong. So dt lien he 19001909. Tran trong!	548868
EVNCPC	PCDAKLAK thong bao KH PC12DD0458761 tien dien 6/2018: Chi so chot = 3457, SL dien= 101kWh, so tien = 175239dong. So dt lien he 19001909. Tran trong!	548868
EVNCPC	TB(lan 2): PC03PP0229773 con no so tien dien 92235d.Quy khach vui long thanh toan dung thoi han quy dinh.Vui long bo qua tbao nay neu da thanh toan truoc do	548868
EVNCPC	Tien dien 6/2018 cua quy khach PC03PP0229773 la 92235d (54kWh). Chi tiet lien he TT CSKH 19001909 (24/7) hoac https://cskh.cpc.vn. Tran trong cam on!	548868
EVNCPC	PC Q.Tri t/bao:KH Tran Van Thuyen(PC02AA0102290) con no tien dien la 185458d.(1HD). Quy KH vui long thanh toan sau khi nhan tin nhan n	548868
EVNCPC	PCDAKLAK thong bao KH PC12PP0809003 tien dien 6/2018: Chi so chot = 221, SL dien= 34kWh, so tien = 57933dong. So dt lien he 19001909. Tran trong!	548868
EVNCPC	PCDAKLAK thong bao KH PC12PP0147715 tien dien 6/2018: Chi so chot = 597, SL dien= 49kWh, so tien = 83491dong. So dt lien he 19001909. Tran trong!	548868
HTXHOANGXA	HTXDVDN Hoang Xa thong bao:Tien dien tu 21/5/2018-21/6/2018 cua MKH 40310 het: 393 kwh, CSCT: 679,Ttien: 902489 vnd.Thoi han thanh toan tu 25-26/06/2018!TB	2417
HTXHOANGXA	HTXDVDN Hoang Xa thong bao:Tien dien tu 21/5/2018-21/6/2018 cua MKH 70473 het: 189 kwh, CSCT: 6192,Ttien: 355093 vnd.Thoi han thanh toan tu 24-26/06/2018!TB	2417
HTXHOANGXA	HTXDVDN Hoang Xa thong bao:Tien dien tu 21/5/2018-21/6/2018 cua MKH 70472 het: 365 kwh, CSCT: 6724,Ttien: 631158 vnd.Thoi han thanh toan tu 24-26/06/2018!TB	2417
HTXHOANGXA	HTXDVDN Hoang Xa thong bao:Tien dien tu 21/5/2018-21/6/2018 cua MKH 31619 het: 121 kwh, CSCT: 7463,Ttien: 216114 vnd.Thoi han thanh toan tu 25-26/06/2018!TB	2417
HTXHOANGXA	HTXDVDN Hoang Xa thong bao:Tien dien tu 21/5/2018-21/6/2018 cua MKH 10137 het: 36 kwh, CSCT: 1201,Ttien: 61340 vnd.Thoi han thanh toan tu 24-26/06/2018!TB	2417
HTXHOANGXA	HTXDVDN Hoang Xa thong bao:Tien dien tu 21/5/2018-21/6/2018 cua MKH 60060 het: 179 kwh, CSCT: 7097,Ttien: 334655 vnd.Thoi han thanh toan tu 24-26/06/2018!TB	2417
HTXHOANGXA	HTXDVDN Hoang Xa thong bao:Tien dien tu 21/5/2018-21/6/2018 cua MKH 60443 het: 147 kwh, CSCT: 4299,Ttien: 269253 vnd.Thoi han thanh toan tu 24-26/06/2018!TB	2417
HTXHOANGXA	HTXDVDN Hoang Xa thong bao:Tien dien tu 21/5/2018-21/6/2018 cua MKH 60097 het: 156 kwh, CSCT: 4341,Ttien: 287647 vnd.Thoi han thanh toan tu 24-26/06/2018!TB	2417
HTXHOANGXA	HTXDVDN Hoang Xa thong bao:Tien dien tu 21/5/2018-21/6/2018 cua MKH 30904 het: 171 kwh, CSCT: 6337,Ttien: 318304 vnd.Thoi han thanh toan tu 25-26/06/2018!TB	2417
HTXHOANGXA	HTXDVDN Hoang Xa thong bao:Tien dien tu 21/5/2018-21/6/2018 cua MKH 40558 het: 115 kwh, CSCT: 12890,Ttien: 203852 vnd.Thoi han thanh toan tu 25-26/06/2018!TB	2417
EVN.B-THUAN	18 nen co the gay gian doan cung cap tin nhan thong bao tien dien va cac dich vu khac.Kinh mong quy khach hang thong cam.Tran trong!	30388
EVN.B-THUAN	Kinh de nghi Quy KH thanh toan tien dien thang 6/2018; DNTT : 7062 - 6623 =  439 Kwh; So tien : 1 038 498d (MSKH : PB02020010801; Nguy	30388
EVN.B-THUAN	Doi Tong Hop.H Thuan Nam tran trong TB tien dien ky:6/2018 So tien: 598 939 dong,DNTT:(5770 - 5484) x 1=286 kwh.(PB02010106989;Phan Va	30388
EVN.B-THUAN	Doi Tong Hop.H Thuan Nam tran trong TB tien dien ky:6/2018 So tien: 234 509 dong,DNTT:(4340 - 4210) x 1=130 kwh.(PB02010097459;Nguyen	30388
EVN.B-THUAN	Doi Tong Hop.H Thuan Nam tran trong TB tien dien ky:6/2018 So tien: 297 867 dong,DNTT:(4969 - 4808) x 1=161 kwh.(PB02010098923;Truong	30388
EVN.B-THUAN	Doi Tong Hop.H Thuan Nam tran trong TB tien dien ky:6/2018 So tien: 127 435 dong,DNTT:(1474 - 1400) x 1=74 kwh.(PB02010097678;Pham Hoa	30388
EVN.B-THUAN	18 nen co the gay gian doan cung cap tin nhan thong bao tien dien va cac dich vu khac. Kinh mong quy khach thong cam. Tran trong!	30388
EVN.B-THUAN	Kinh de nghi Quy KH thanh toan tien dien thang 6/2018; DNTT : 4769 - 4486 =  283 Kwh; So tien : 591 217d (MSKH : PB02020004744; Nguyen	30388
EVN.B-THUAN	Doi Tong Hop.H Thuan Nam tran trong TB tien dien ky:6/2018 So tien: 236 553 dong,DNTT:(4848 - 4717) x 1=131 kwh.(PB02010095985;Nguyen	30388
EVN.B-THUAN	Kinh de nghi Quy KH thanh toan HD tien dien ky:6/2018 So tien: 199 764 dong,DNTT:(616 - 503) x 1=113 kwh.(PB02010080189;Duong Van Huon	30388
PC_HaiPhong	DLHB thong bao: Ke tu ky hoa don tien dien thang 6/2018, Quy KH thanh toan tien dien tai so 9 Tran Hung Dao (Ngan hang An Binh). Lien he SDT: 02252210318	3369
PC_HaiPhong	DLDS thong bao: Ke tu ky hoa don tien dien thang 6/2018, Quy KH thanh toan tien dien tai Quay so 2, dia chi so 1/35 duong Son Hai - P.Van Son. Tran trong!	3369
PC_HaiPhong	DLHB thong bao: Ke tu ky hoa don tien dien thang 6/2018, Quy KH thanh toan tien dien tai so 9 Tran Hung Dao (Ngan hang An Binh). Lien he SDT: 02252210318	3369
PC_HaiPhong	DLHB thong bao: Ke tu ky hoa don tien dien thang 6/2018, khach hang thanh toan tien dien tai so 9 Tran Hung Dao (Ngan hang An Binh). Tran trong!	3369
PC_HaiPhong	DL Bach Long Vy kinh bao:Thang 6/2018 sl dien Quy KH (PH15000000226) su dung la 412 kWh.Tien dien la 958278 dong (gom VAT).Ngay GCS: 10	3369
PC_HaiPhong	DLHB thong bao: Ke tu ky hoa don tien dien thang 6/2018, Quy KH thanh toan tien dien tai so 201 duong Bach Dang (Ngan hang Agribank). Lien he SDT: 02252210317	3369
PC_HaiPhong	DLHB thong bao: Ke tu ky hoa don tien dien thang 6/2018, Quy KH thanh toan tien dien tai so 9 Tran Hung Dao (Ngan hang An Binh). Lien he SDT: 02252210318	3369
PC_HaiPhong	DLHB thong bao: Ke tu ky hoa don tien dien thang 6/2018, Quy KH thanh toan tien dien tai so 9 Tran Hung Dao (Ngan hang An Binh). Lien he SDT: 02252210318	3369
PC_HaiPhong	DLHB thong bao: Ke tu ky hoa don tien dien thang 6/2018, khach hang thanh toan tien dien tai so 201 duong Bach Dang (Ngan hang Agribank). Tran trong!	3369
PC_HaiPhong	DLHB thong bao: Ke tu ky hoa don tien dien thang 6/2018, Quy KH thanh toan tien dien tai so 9 Tran Hung Dao (Ngan hang An Binh). Lien he SDT: 02252210318	3369
HTXTHANHSON	HTX DV Dien Thanh Son thong bao tien dien thang 6/2018 cua Khach hang la 139,755 VND, nop tien vao chieu ngay 25/06/2018 tai nha van hoa xom Nam Son.Tran trong.	2042
HTXTHANHSON	HTX DV Dien Thanh Son thong bao tien dien thang 6/2018 cua Khach hang la 285,604 VND, nop tien vao chieu ngay 24/06/2018 tai nha van hoa xom Cay Son.Tran trong	2042
HTXTHANHSON	HTX DV Dien Thanh Son thong bao tien dien thang 6 cua Khach hang la 242,684 VND, nop tien vao sang ngay 24/06/2018 tai nha van hoa xom Thong Nhan. Tran trong.	2042
HTXTHANHSON	HTX DV Dien Thanh Son thong bao tien dien thang 6 cua Khach hang la 96,525 VND, nop tien vao sang ngay 24/06/2018 tai nha van hoa xom Thong Nhan. Tran trong.	2042
HTXTHANHSON	HTX DV Dien Thanh Son thong bao tien dien thang 6/2018 cua Khach hang la 411,037 VND, nop tien vao chieu ngay 24/06/2018 tai nha van h	2042
HTXTHANHSON	HTX DV Dien Thanh Son thong bao tien dien thang 6/2018 cua Khach hang la 285,604 VND, nop tien vao ngay 23/06/2018 tai nha ong Dang Khai. Tran trong.	2042
HTXTHANHSON	HTX DV Dien Thanh Son thong bao tien dien thang 6/2018 cua Khach hang la 102,795 VND, nop tien vao chieu ngay 25/06/2018 tai nha van hoa xom Ao Lang.Tran trong.	2042
HTXTHANHSON	HTX DV Dien Thanh Son thong bao tien dien thang 6/2018 cua Khach hang la 341,110 VND, nop tien vao chieu ngay 24/06/2018 tai nha van hoa xom Cay Thi.Tran trong	2042
HTXTHANHSON	HTX DV Dien Thanh Son thong bao tien dien thang 6/2018 cua Khach hang la VND, nop tien vao chieu ngay 23/06/2018 tai nha van hoa xom Tan Lap. Tran trong.	2042
HTXTHANHSON	HTX DV Dien Thanh Son thong bao tien dien thang 6 cua Khach hang la 330,568 VND, nop tien vao sang ngay 24/06/2018 tai nha van hoa xom Thong Nhan. Tran trong.	2042
Sacombank	Sacombank 01/06/18 den ky t.toan tu dong 37,486d UTTT TIEN DIEN DO VAN CU cho HD Dien PC03DD0437315 Vui long k.tra TK040044273588 dam bao du so du	1351
Sacombank	Sacombank 12/06/18 den ky t.toan tu dong 416,185d UTTT TIEN DIEN DOAN VAN TAM cho HD Dien PC05GG0732861 Vui long k.tra TK040048244159 dam bao du so du	1351
Sacombank	Sacombank 13/06/18 den ky t.toan tu dong 139,755d UTTT TIEN DIEN MAI THIEU cho HD Dien PC03DD0400354 Vui long k.tra TK040050094660 dam bao du so du	1351
Sacombank	Sacombank 11/06/18 den ky t.toan tu dong 273,341d UTTT TIEN DIEN cho HD Dien PB02010053494 Vui long k.tra TK050043570444 dam bao du so du	1351
Sacombank	Sacombank 12/06/18 den ky t.toan tu dong 179,326d UTTT TIEN DIEN DAO VAN LA cho HD Dien PC03DD0401326 Vui long k.tra TK040050074635 dam bao du so du	1351
Sacombank	Sacombank 14/06/18 den ky t.toan tu dong 104,555d UTTT TIEN DIEN cho HD Dien PB08090085149 Vui long k.tra TK070076505037 dam bao du so du	1351
Sacombank	Sacombank 07/06/18 den ky t.toan tu dong 1,708,450d UTTT TIEN DIEN cho HD Dien PD07000087366 Vui long k.tra TK020037336158 dam bao du so du	1351
Sacombank	Sacombank 11/06/18 den ky t.toan tu dong 501,127d TIEN DIEN VU TRUONG HOAT cho HD Dien PK11000014014 Vui long k.tra TK050066714508 dam bao du so du	1351
Sacombank	Sacombank 13/06/18 den ky t.toan tu dong 287,648d UTTT TIEN DIEN PK91547 cho HD Dien PK11000091547 Vui long k.tra TK050003224535 dam bao du so du	1351
Sacombank	Sacombank 14/06/18 den ky t.toan tu dong 775,924d DONG TIEN DIEN LE VAN MINH cho HD Dien PB16070002814 Vui long k.tra TK070058896932 dam bao du so du	1351
DLTRUNGKIEN	HTXDV dien Trung Kien thong bao tien dien thang 06/2018 cua quy khach la 431,742 de nghi nop vao ngay 21-22/06/2018.	1013
DLTRUNGKIEN	HTXDV dien Trung Kien thong bao tien dien thang 06/2018 cua quy khach la 405,889 de nghi nop vao ngay 21-22/06/2018.	1013
DLTRUNGKIEN	HTXDV dien Trung Kien thong bao tien dien thang 06/2018 cua quy khach la 351,006 de nghi nop vao ngay 21-22/06/2018.	1013
DLTRUNGKIEN	HTXDV dien Trung Kien thong bao tien dien thang 06/2018 cua quy khach la 565,604 de nghi nop vao ngay 21-22/06/2018.	1013
